candidate_id,source_type,osm_id,candidate_lat,candidate_lon,candidate_kind,building,has_address,nearest_node,nearest_node_lat,nearest_node_lon,snap_distance_m,direct_station_distance_m,kept,filter_reason
node/12410663619,node,12410663619,-37.6709884,144.5655066,address_point_or_object,,True,7798,-37.67074203491211,144.56578063964844,36.499518437984456,3608.8355917471927,True,kept
node/12410663620,node,12410663620,-37.6708089,144.565536,address_point_or_object,,True,7798,-37.67074203491211,144.56578063964844,22.779459383680912,3628.0918379191608,True,kept
node/12410663621,node,12410663621,-37.6706012,144.5655551,address_point_or_object,,True,7800,-37.670555114746094,144.56576538085938,19.204213569830888,3650.599065008064,True,kept
node/12410663622,node,12410663622,-37.6700347,144.5656068,address_point_or_object,,True,7804,-37.67003631591797,144.56539916992188,18.27559292652991,3712.0334558531063,True,kept
node/12410663623,node,12410663623,-37.660764,144.5658031,address_point_or_object,,True,9613,-37.66087341308594,144.56570434570312,14.9527508436477,4730.453069774216,True,kept
node/12410663624,node,12410663624,-37.6703196,144.5658359,address_point_or_object,,True,7802,-37.67034530639648,144.56565856933594,15.867410572766927,3677.5768982937093,True,kept
node/12410663625,node,12410663625,-37.6709163,144.5659177,address_point_or_object,,True,7798,-37.67074203491211,144.56578063964844,22.82561041866599,3610.91502320776,True,kept
node/12410663626,node,12410663626,-37.6666621,144.5659213,address_point_or_object,,True,7752,-37.66656494140625,144.56578063964844,16.43177858928631,4078.7836585501227,True,kept
node/12410663627,node,12410663627,-37.6617324,144.5659985,address_point_or_object,,True,9571,-37.66187286376953,144.56588745117188,18.425593798801522,4621.4821219388,True,kept
node/12410663628,node,12410663628,-37.6627716,144.5661259,address_point_or_object,,True,6931,-37.66303634643555,144.56617736816406,29.78506771403987,4505.419633638917,True,kept
node/12410663629,node,12410663629,-37.6678843,144.5661333,address_point_or_object,,True,7761,-37.66817855834961,144.5662078857422,33.37216697811752,3941.6062902380163,True,kept
node/12410663630,node,12410663630,-37.6592814,144.5665919,address_point_or_object,,True,6823,-37.65910720825195,144.5666046142578,19.401574444370446,4886.477582205931,True,kept
node/12410663631,node,12410663631,-37.6607826,144.5669678,address_point_or_object,,True,9688,-37.66091537475586,144.56710815429688,19.25140515019726,4717.053210806217,True,kept
node/12410663632,node,12410663632,-37.6597941,144.5671515,address_point_or_object,,True,6824,-37.659725189208984,144.5673065185547,15.650134129944952,4824.878914930214,True,kept
node/12410663633,node,12410663633,-37.663629,144.5670202,address_point_or_object,,True,9597,-37.66373062133789,144.56747436523438,41.54339769985702,4401.754430636499,True,kept
node/12410663634,node,12410663634,-37.6678523,144.5671182,address_point_or_object,,True,7739,-37.66798782348633,144.56724548339844,18.77775776419406,3934.09411172456,True,kept
node/12410663635,node,12410663635,-37.6644592,144.5671469,address_point_or_object,,True,9594,-37.66429901123047,144.56744384765625,31.63024406196586,4308.778314942928,True,kept
node/12410663636,node,12410663636,-37.6676231,144.5671624,address_point_or_object,,True,7740,-37.66764450073242,144.5673828125,19.545791109694463,3958.959316991486,True,kept
node/12410663637,node,12410663637,-37.6612965,144.5671867,address_point_or_object,,True,9681,-37.66116714477539,144.56724548339844,15.286105251409879,4658.2897485445565,True,kept
node/12410663638,node,12410663638,-37.663531,144.5672291,address_point_or_object,,True,9597,-37.66373062133789,144.56747436523438,30.964338425783886,4410.68269069152,True,kept
node/12410663639,node,12410663639,-37.6618566,144.5672572,address_point_or_object,,True,9574,-37.661991119384766,144.56735229492188,17.14083564717236,4595.701102474708,True,kept
node/12410663640,node,12410663640,-37.6622343,144.5673099,address_point_or_object,,True,9653,-37.662113189697266,144.5675048828125,21.815999419247113,4553.45080005769,True,kept
node/12410663641,node,12410663641,-37.6630156,144.5674679,address_point_or_object,,True,6926,-37.66286087036133,144.56736755371094,19.340063714074294,4465.638375329554,True,kept
node/12410663642,node,12410663642,-37.6618468,144.5676999,address_point_or_object,,True,9655,-37.66197967529297,144.56759643554688,17.356537905795715,4593.168459101927,True,kept
node/12410663643,node,12410663643,-37.65868,144.5678311,address_point_or_object,,True,9472,-37.65882110595703,144.5677947998047,16.01237628954386,4943.076574927589,True,kept
node/12410663644,node,12410663644,-37.6686545,144.5678668,address_point_or_object,,True,7766,-37.66878509521485,144.5676727294922,22.41996600997019,3838.2206136247605,True,kept
node/12410663645,node,12410663645,-37.6657846,144.5678736,address_point_or_object,,True,7789,-37.66592788696289,144.5678253173828,16.489865576974186,4155.739168455223,True,kept
node/12410663646,node,12410663646,-37.6660717,144.5679397,address_point_or_object,,True,7789,-37.66592788696289,144.5678253173828,18.89673717648821,4123.409687118533,True,kept
node/12410663647,node,12410663647,-37.6614265,144.5680186,address_point_or_object,,True,9535,-37.66130828857422,144.56814575195312,17.264259625927547,4637.344687763163,True,kept
node/12410663648,node,12410663648,-37.6562857,144.5681175,address_point_or_object,,True,12599,-37.65652847290039,144.56787109375,34.630390283984646,5206.6471158106515,True,kept
node/12410663649,node,12410663649,-37.6559072,144.5681905,address_point_or_object,,True,12599,-37.65652847290039,144.56787109375,74.58560519824704,5248.179237262709,True,kept
node/12410663650,node,12410663650,-37.6597566,144.5682587,address_point_or_object,,True,6837,-37.65960693359375,144.56817626953125,18.155275579663066,4820.81694945607,True,kept
node/12410663651,node,12410663651,-37.6643586,144.5683486,address_point_or_object,,True,9396,-37.664405822753906,144.5684814453125,12.818235066111075,4310.02686181467,True,kept
node/12410663652,node,12410663652,-37.6614835,144.5684065,address_point_or_object,,True,9679,-37.661319732666016,144.56822204589844,24.397551623262945,4628.358355783917,True,kept
node/12410663653,node,12410663653,-37.6679695,144.5684338,address_point_or_object,,True,7682,-37.6683464050293,144.5684814453125,42.11927677661815,3909.31025797626,True,kept
node/12410663654,node,12410663654,-37.656533,144.5685743,address_point_or_object,,True,13888,-37.65668869018555,144.5687255859375,21.84198910210901,5176.498706859008,True,kept
node/12410663655,node,12410663655,-37.6563457,144.5686104,address_point_or_object,,True,13888,-37.65668869018555,144.5687255859375,39.46377665766593,5197.082431367669,True,kept
node/12410663656,node,12410663656,-37.6632901,144.5686481,address_point_or_object,,True,6920,-37.66307067871094,144.5684356689453,30.739919275842773,4426.451498650864,True,kept
node/12410663657,node,12410663657,-37.6629066,144.5686776,address_point_or_object,,True,6920,-37.66307067871094,144.5684356689453,28.04246733498364,4468.794479946858,True,kept
node/12410663658,node,12410663658,-37.6559672,144.5686834,address_point_or_object,,True,13888,-37.65668869018555,144.5687255859375,80.31206789429079,5238.68996208739,True,kept
node/12410663659,node,12410663659,-37.6603613,144.5687488,address_point_or_object,,True,5993,-37.66051483154297,144.56875610351562,17.08405347110945,4750.712181049265,True,kept
node/12410663660,node,12410663660,-37.6553291,144.5688109,address_point_or_object,,True,13889,-37.655277252197266,144.56898498535156,16.373827070961628,5308.846624756115,True,kept
node/12410663661,node,12410663661,-37.6677986,144.5688767,address_point_or_object,,True,7681,-37.66731262207031,144.56884765625,54.09878868878451,3925.03408546786,True,kept
node/12410663662,node,12410663662,-37.6662158,144.568899,address_point_or_object,,True,7735,-37.666141510009766,144.56910705566406,20.090027468962653,4100.384426284417,True,kept
node/12410663663,node,12410663663,-37.656576,144.5689395,address_point_or_object,,True,13888,-37.65668869018555,144.5687255859375,22.619236116455642,5169.774418955679,True,kept
node/12410663664,node,12410663664,-37.659064,144.568953,address_point_or_object,,True,9648,-37.65903854370117,144.56875610351562,17.5621653249995,4893.534790187186,True,kept
node/12410663665,node,12410663665,-37.6650105,144.5689862,address_point_or_object,,True,7715,-37.66512298583984,144.56861877441406,34.67581862582271,4233.5166639089975,True,kept
node/12410663666,node,12410663666,-37.6640812,144.5689906,address_point_or_object,,True,9393,-37.66417694091797,144.56922912597656,23.54050166061782,4336.580679444211,True,kept
node/12410663667,node,12410663667,-37.6587442,144.5690224,address_point_or_object,,True,9649,-37.658653259277344,144.56886291503906,17.301979542282076,4928.6658827354395,True,kept
node/12410663668,node,12410663668,-37.6557688,144.5690941,address_point_or_object,,True,13889,-37.655277252197266,144.56898498535156,55.4953421227259,5258.63082609501,True,kept
node/12410663669,node,12410663669,-37.6606517,144.5691347,address_point_or_object,,True,9435,-37.6605110168457,144.5692138671875,17.125327136205797,4716.348201387565,True,kept
node/12410663670,node,12410663670,-37.6615769,144.5691741,address_point_or_object,,True,9677,-37.661399841308594,144.56910705566406,20.553559716222363,4613.447300635369,True,kept
node/12410663671,node,12410663671,-37.6601633,144.5693094,address_point_or_object,,True,9437,-37.66040802001953,144.56912231445312,31.80708050960981,4769.6800700299955,True,kept
node/12410663672,node,12410663672,-37.6691305,144.5693665,address_point_or_object,,True,7772,-37.66923522949219,144.56922912597656,16.78728212725765,3774.174736517522,True,kept
node/12410663673,node,12410663673,-37.6628306,144.5693723,address_point_or_object,,True,9710,-37.66327667236328,144.5694122314453,49.72543696857461,4473.254434249335,True,kept
node/12410663674,node,12410663674,-37.664699,144.5693897,address_point_or_object,,True,11161,-37.664554595947266,144.56935119628906,16.410802240376135,4265.772582067532,True,kept
node/12410663675,node,12410663675,-37.6670411,144.5694627,address_point_or_object,,True,7723,-37.667205810546875,144.56932067871094,22.174404334446017,4005.4425090924624,True,kept
node/12410663676,node,12410663676,-37.6675576,144.5697691,address_point_or_object,,True,7780,-37.667457580566406,144.57005310058594,27.359821243619127,3946.496272879669,True,kept
node/12410663677,node,12410663677,-37.6680497,144.5698472,address_point_or_object,,True,14864,-37.66820526123047,144.56988525390625,17.61894258087298,3891.4760523983714,True,kept
node/12410663678,node,12410663678,-37.6634673,144.5698663,address_point_or_object,,True,9460,-37.66350173950195,144.57000732421875,12.990714373450778,4400.224918813233,True,kept
node/12410663679,node,12410663679,-37.662409,144.5698738,address_point_or_object,,True,9528,-37.66230773925781,144.56980895996094,12.623656010675623,4517.7323328723805,True,kept
node/12410663680,node,12410663680,-37.6562682,144.5698749,address_point_or_object,,True,13890,-37.65679168701172,144.569580078125,63.733053800177295,5199.8779427140935,True,kept
node/12410663681,node,12410663681,-37.6546483,144.5698817,address_point_or_object,,True,12532,-37.654541015625,144.5701141357422,23.685790428513112,5379.829036909085,True,kept
node/12410663682,node,12410663682,-37.6584997,144.5698929,address_point_or_object,,True,9551,-37.65839767456055,144.5701141357422,22.538603453871175,4951.9016239105495,True,kept
node/12410663683,node,12410663683,-37.6561496,144.5698977,address_point_or_object,,True,13893,-37.65626907348633,144.5706024169922,63.4442016956828,5212.971694468853,True,kept
node/12410663684,node,12410663684,-37.665101,144.5698986,address_point_or_object,,True,7714,-37.66530990600586,144.57041931152344,51.38420610199878,4218.649988504289,True,kept
node/12410663685,node,12410663685,-37.6559137,144.5699432,address_point_or_object,,True,13891,-37.65538024902344,144.56985473632812,59.826160902758325,5239.0188314864345,True,kept
node/12410663686,node,12410663686,-37.6613285,144.5699722,address_point_or_object,,True,9414,-37.66146469116211,144.56996154785156,15.172788386535366,4637.350062149449,True,kept
node/12410663687,node,12410663687,-37.6680834,144.5699861,address_point_or_object,,True,14864,-37.66820526123047,144.56988525390625,16.19878472585465,3887.0678678808317,True,kept
node/12410663688,node,12410663688,-37.6597994,144.5700306,address_point_or_object,,True,6845,-37.65964126586914,144.5698699951172,22.562422100218843,4806.995986873133,True,kept
node/12410663689,node,12410663689,-37.66365,144.5700347,address_point_or_object,,True,9459,-37.66365051269531,144.56985473632812,15.841096433647925,4379.22674763256,True,kept
node/12410663690,node,12410663690,-37.6581778,144.5700382,address_point_or_object,,True,9551,-37.65839767456055,144.5701141357422,25.346319937057928,4987.129357704528,True,kept
node/12410663691,node,12410663691,-37.6551205,144.5701494,address_point_or_object,,True,12503,-37.65532302856445,144.57022094726562,23.38439903764856,5326.465604750804,True,kept
node/12410663692,node,12410663692,-37.6567786,144.5701865,address_point_or_object,,True,12584,-37.65691375732422,144.5699920654297,22.777944641386284,5142.095951299291,True,kept
node/12410663693,node,12410663693,-37.6597953,144.5702512,address_point_or_object,,True,6846,-37.65963363647461,144.57044982910156,25.077191883591667,4806.674672606058,True,kept
node/12410663694,node,12410663694,-37.6582913,144.5702949,address_point_or_object,,True,9551,-37.65839767456055,144.5701141357422,19.827259486882667,4973.655685212471,True,kept
node/12410663695,node,12410663695,-37.6613762,144.5703645,address_point_or_object,,True,9414,-37.66146469116211,144.56996154785156,36.80976882593354,4630.6355520286725,True,kept
node/12410663696,node,12410663696,-37.6581313,144.5703802,address_point_or_object,,True,9551,-37.65839767456055,144.5701141357422,37.76090795882363,4991.172182005969,True,kept
node/12410663697,node,12410663697,-37.657106,144.5705029,address_point_or_object,,True,12583,-37.65696716308594,144.57046508789062,15.79275606067443,5104.763967344291,True,kept
node/12410663698,node,12410663698,-37.6654606,144.5705344,address_point_or_object,,True,7648,-37.66535949707031,144.57069396972656,17.9906224843339,4176.229016750979,True,kept
node/12410663699,node,12410663699,-37.6547281,144.5705371,address_point_or_object,,True,12533,-37.65462875366211,144.5708770751953,31.90295209207925,5368.961410612474,True,kept
node/12410663700,node,12410663700,-37.6640165,144.5705893,address_point_or_object,,True,11145,-37.66417694091797,144.57054138183594,18.332069625856278,4336.522563194447,True,kept
node/12410663701,node,12410663701,-37.6661354,144.5706051,address_point_or_object,,True,7791,-37.66630935668945,144.57070922851562,21.404706561811317,4101.014515778401,True,kept
node/12410663702,node,12410663702,-37.6603706,144.5706208,address_point_or_object,,True,6855,-37.66049575805664,144.5707550048828,18.2549857110754,4741.609764888376,True,kept
node/12410663703,node,12410663703,-37.6628653,144.5706913,address_point_or_object,,True,9664,-37.66282653808594,144.57046508789062,20.373289795507286,4464.1547042387965,True,kept
node/12410663704,node,12410663704,-37.6677843,144.5706987,address_point_or_object,,True,7777,-37.66762161254883,144.57077026367188,19.155316835410826,3917.486036590413,True,kept
node/12410663705,node,12410663705,-37.669481,144.5706999,address_point_or_object,,True,6979,-37.66957092285156,144.57107543945312,34.532883671172414,3728.949796503992,True,kept
node/12410663706,node,12410663706,-37.6689424,144.570803,address_point_or_object,,True,6979,-37.66957092285156,144.57107543945312,73.8879252875132,3788.4641065823516,True,kept
node/12410663707,node,12410663707,-37.659135,144.5708451,address_point_or_object,,True,6851,-37.65935897827149,144.5709686279297,27.175659902829068,4878.368055302974,True,kept
node/12410663708,node,12410663708,-37.6685902,144.5708705,address_point_or_object,,True,9562,-37.668121337890625,144.57110595703125,56.10325431763624,3827.3992795871623,True,kept
node/12410663709,node,12410663709,-37.6589802,144.5708728,address_point_or_object,,True,6852,-37.65869903564453,144.57110595703125,37.39922223394308,4895.5106153664,True,kept
node/12410663710,node,12410663710,-37.6588185,144.5709033,address_point_or_object,,True,6852,-37.65869903564453,144.57110595703125,22.24221226243648,4913.415585211481,True,kept
node/12410663711,node,12410663711,-37.6624786,144.5709837,address_point_or_object,,True,16685,-37.66239929199219,144.57098388671875,8.818675608117527,4506.38350298904,True,kept
node/12410663712,node,12410663712,-37.6613408,144.5711404,address_point_or_object,,True,9422,-37.66128158569336,144.57131958007812,17.091688017295837,4632.52770050512,True,kept
node/12410663713,node,12410663713,-37.6654351,144.5703232,address_point_or_object,,True,7714,-37.66530990600586,144.57041931152344,16.28994117787196,4179.805139590905,True,kept
node/12410663714,node,12410663714,-37.6652373,144.5710252,address_point_or_object,,True,7649,-37.66539001464844,144.57089233398438,20.618737714009622,4199.64160595655,True,kept
node/12410663715,node,12410663715,-37.6625811,144.5710947,address_point_or_object,,True,16686,-37.66267776489258,144.5712890625,20.20494973360087,4494.743722100057,True,kept
node/12410663716,node,12410663716,-37.6580302,144.5711156,address_point_or_object,,True,9502,-37.65803146362305,144.57127380371094,13.927373514445161,5000.609621177512,True,kept
node/12410663717,node,12410663717,-37.6598419,144.5711372,address_point_or_object,,True,6809,-37.65970230102539,144.5709991455078,19.7139947969042,4799.163308897117,True,kept
node/12410663718,node,12410663718,-37.6643366,144.5711633,address_point_or_object,,True,11153,-37.66434097290039,144.57135009765625,16.449579301881563,4299.452116358897,True,kept
node/12410663719,node,12410663719,-37.6612336,144.5711701,address_point_or_object,,True,9422,-37.66128158569336,144.57131958007812,14.198853259584837,4644.386784201753,True,kept
node/12410663720,node,12410663720,-37.6595114,144.571192,address_point_or_object,,True,6857,-37.659664154052734,144.57110595703125,18.597733128834538,4835.802629540857,True,kept
node/12410663721,node,12410663721,-37.6589134,144.5712573,address_point_or_object,,True,9712,-37.658714294433594,144.57119750976562,22.756585072946002,4902.169627273943,True,kept
node/12410663722,node,12410663722,-37.6627772,144.571307,address_point_or_object,,True,16687,-37.662696838378906,144.57131958007812,9.004168779945378,4472.530917942986,True,kept
node/12410663723,node,12410663723,-37.6598656,144.5713544,address_point_or_object,,True,6817,-37.65970993041992,144.5715789794922,26.276392536361307,4796.149553706983,True,kept
node/12410663724,node,12410663724,-37.6654399,144.5714739,address_point_or_object,,True,6982,-37.665489196777344,144.57186889648438,35.19750016868015,4176.2258361221875,True,kept
node/12410663725,node,12410663725,-37.6580434,144.5714856,address_point_or_object,,True,9501,-37.65800094604492,144.5712890625,17.93365131724785,4998.554010216561,True,kept
node/12410663726,node,12410663726,-37.6555589,144.5716967,address_point_or_object,,True,12520,-37.65560150146485,144.57151794433594,16.43390555762461,5274.561523733334,True,kept
node/12410663727,node,12410663727,-37.6603065,144.5717544,address_point_or_object,,True,9429,-37.66067123413086,144.57147216796875,47.56120155611562,4746.627556284061,True,kept
node/12410663728,node,12410663728,-37.6539072,144.5718238,address_point_or_object,,True,12513,-37.65333557128906,144.5721435546875,69.51668453068048,5458.110486876434,True,kept
node/12410663729,node,12410663729,-37.6589652,144.5719007,address_point_or_object,,True,9713,-37.65882110595703,144.57183837890625,16.93572878644365,4895.649873852857,True,kept
node/12410663730,node,12410663730,-37.6536171,144.5722522,address_point_or_object,,True,12513,-37.65333557128906,144.5721435546875,32.73317227536905,5490.192678491515,True,kept
node/12410663731,node,12410663731,-37.6560753,144.5719585,address_point_or_object,,True,22514,-37.65592575073242,144.57205200195312,18.554810690721414,5216.949631369752,True,kept
node/12410663732,node,12410663732,-37.6572915,144.5720751,address_point_or_object,,True,12578,-37.65715789794922,144.5721435546875,16.031584774738093,5081.661787748123,True,kept
node/12410663733,node,12410663733,-37.6580896,144.5721276,address_point_or_object,,True,9727,-37.65794372558594,144.57203674316406,18.08521961706313,4992.899503010623,True,kept
node/12410663734,node,12410663734,-37.6531155,144.5723487,address_point_or_object,,True,14790,-37.653282165527344,144.57223510742188,21.05833208837707,5545.964559225772,True,kept
node/12410663735,node,12410663735,-37.6566615,144.5725909,address_point_or_object,,True,13921,-37.65652847290039,144.57249450683594,17.05310232043228,5151.718948987592,True,kept
node/12410663736,node,12410663736,-37.653869,144.5727081,address_point_or_object,,True,12539,-37.653438568115234,144.57298278808594,53.6240731313125,5462.281878264856,True,kept
node/12410663737,node,12410663737,-37.6556497,144.5727608,address_point_or_object,,True,12562,-37.65593719482422,144.57281494140625,32.32136156686147,5264.312292978438,True,kept
node/12410663738,node,12410663738,-37.6531946,144.5729984,address_point_or_object,,True,12538,-37.653377532958984,144.572998046875,20.341268807302832,5537.484260953131,True,kept
node/12410663739,node,12410663739,-37.6542757,144.5730024,address_point_or_object,,True,12540,-37.65450668334961,144.57275390625,33.73776192764052,5417.282110691759,True,kept
node/12410663740,node,12410663740,-37.6570008,144.5730191,address_point_or_object,,True,13914,-37.65718078613281,144.57315063476562,23.121844473809965,5114.301025276522,True,kept
node/12410663741,node,12410663741,-37.6686439,144.5356629,address_point_or_object,,True,3882,-37.66854476928711,144.5360565185547,36.3565586197045,4999.593381315116,True,kept
node/12410663742,node,12410663742,-37.6574169,144.5731058,address_point_or_object,,True,13910,-37.65727233886719,144.57305908203125,16.592249853408394,5068.133548109288,True,kept
node/12410663743,node,12410663743,-37.6545356,144.5734899,address_point_or_object,,True,12548,-37.65462112426758,144.57363891601562,16.20285020248686,5389.028510085568,True,kept
node/12410663744,node,12410663744,-37.6678576,144.5353519,address_point_or_object,,True,3837,-37.66765975952149,144.53538513183594,22.192493596146495,5084.18023299668,True,kept
node/12410663745,node,12410663745,-37.6683539,144.5356766,address_point_or_object,,True,3883,-37.66844940185547,144.53524780273438,39.20724898873788,5023.500222510546,True,kept
node/12410663746,node,12410663746,-37.6662491,144.535903,address_point_or_object,,True,3887,-37.66608428955078,144.5356903076172,26.197928729931498,5192.818558032111,True,kept
node/12410663747,node,12410663747,-37.667871,144.5359548,address_point_or_object,,True,3836,-37.667762756347656,144.53627014160156,30.253201039786052,5049.239722446254,True,kept
node/12410663748,node,12410663748,-37.6662701,144.5360776,address_point_or_object,,True,3886,-37.66618347167969,144.53651428222656,39.6255072554242,5181.508403028706,True,kept
node/12410663749,node,12410663749,-37.6667975,144.5361683,address_point_or_object,,True,3833,-37.6669807434082,144.5364227294922,30.276993347700877,5130.460380340232,True,kept
node/12410663750,node,12410663750,-37.6662918,144.5362583,address_point_or_object,,True,3886,-37.66618347167969,144.53651428222656,25.549352672333697,5169.829206123232,True,kept
node/12410663751,node,12410663751,-37.6666936,144.5367525,address_point_or_object,,True,3832,-37.6669921875,144.5364990234375,40.001404954327896,5107.862324018776,True,kept
node/12410663752,node,12410663752,-37.6688109,144.5370534,address_point_or_object,,True,3874,-37.66866683959961,144.53704833984375,16.024998188933473,4907.1218725168765,True,kept
node/12410663753,node,12410663753,-37.6670075,144.5373119,address_point_or_object,,True,4210,-37.66712188720703,144.5374755859375,19.218658676539903,5050.138750689424,True,kept
node/12410663754,node,12410663754,-37.6673277,144.5379973,address_point_or_object,,True,4078,-37.66722869873047,144.5383758544922,35.09141281994307,4985.194140650906,True,kept
node/12410663755,node,12410663755,-37.6676491,144.5384048,address_point_or_object,,True,5337,-37.66779708862305,144.53823852539062,22.022195260875726,4935.036216217805,True,kept
node/12410663756,node,12410663756,-37.6686601,144.5382575,address_point_or_object,,True,5338,-37.668739318847656,144.53805541992188,19.848302281198457,4853.974216691617,True,kept
node/12410663757,node,12410663757,-37.6664487,144.5383351,address_point_or_object,,True,4080,-37.666229248046875,144.53855895996094,31.364168218133717,5045.6231709767,True,kept
node/12410663758,node,12410663758,-37.6663544,144.5383443,address_point_or_object,,True,4080,-37.666229248046875,144.53855895996094,23.466174539738017,5053.593433456671,True,kept
node/12410663759,node,12410663759,-37.6671048,144.5385692,address_point_or_object,,True,4079,-37.667179107666016,144.5383758544922,18.917908984860375,4974.72149482931,True,kept
node/12410663760,node,12410663760,-37.666804,144.5386345,address_point_or_object,,True,4079,-37.667179107666016,144.5383758544922,47.518590811238,4998.183768861878,True,kept
node/12410663761,node,12410663761,-37.6668631,144.5391046,address_point_or_object,,True,4239,-37.66727066040039,144.53921508789062,46.35043029907814,4968.440707328549,True,kept
node/12410663762,node,12410663762,-37.66644,144.5391138,address_point_or_object,,True,4240,-37.66643524169922,144.53936767578125,22.352404445896482,5006.08959424475,True,kept
node/12410663763,node,12410663763,-37.6687587,144.5391315,address_point_or_object,,True,5238,-37.66884994506836,144.53892517089844,20.80253095951468,4798.149144707015,True,kept
node/12410663764,node,12410663764,-37.6666102,144.5391527,address_point_or_object,,True,4240,-37.66643524169922,144.53936767578125,27.138996596634968,4988.730821192162,True,kept
node/12410663765,node,12410663765,-37.668314,144.539216,address_point_or_object,,True,5239,-37.66790771484375,144.5391082763672,46.16117777244174,4832.9906534128295,True,kept
node/12410663766,node,12410663766,-37.6682227,144.5392334,address_point_or_object,,True,5239,-37.66790771484375,144.5391082763672,36.715470993444676,4840.174007670002,True,kept
node/12410663767,node,12410663767,-37.669084,144.5393267,address_point_or_object,,True,3866,-37.66889572143555,144.53892517089844,41.07692511183809,4758.999299476366,True,kept
node/12410663768,node,12410663768,-37.66752,144.5395982,address_point_or_object,,True,4208,-37.66733169555664,144.53919982910156,40.840118745647445,4883.820731692418,True,kept
node/12410663769,node,12410663769,-37.668817,144.5396464,address_point_or_object,,True,5269,-37.66893005371094,144.53981018066406,19.126866759627926,4765.528890627571,True,kept
node/12410663770,node,12410663770,-37.6650289,144.5397532,address_point_or_object,,True,5541,-37.66485977172851,144.53952026367188,27.82204835572246,5102.492675992205,True,kept
node/12410663771,node,12410663771,-37.6691507,144.5398825,address_point_or_object,,True,3865,-37.66899871826172,144.539794921875,18.574603224143296,4723.403094697317,True,kept
node/12410663772,node,12410663772,-37.6647583,144.539928,address_point_or_object,,True,4117,-37.66486740112305,144.5401153564453,20.47296095972613,5118.832728040766,True,kept
node/12410663773,node,12410663773,-37.6669695,144.5400378,address_point_or_object,,True,4135,-37.66738510131836,144.54014587402344,47.18171324880535,4910.912960026981,True,kept
node/12410663774,node,12410663774,-37.66406,144.540085,address_point_or_object,,True,4118,-37.66374588012695,144.5403289794922,41.00263596406538,5175.9227988586445,True,kept
node/12410663775,node,12410663775,-37.6632858,144.5403151,address_point_or_object,,True,4118,-37.66374588012695,144.5403289794922,51.17323252084699,5237.22449391551,True,kept
node/12410663776,node,12410663776,-37.6678634,144.5401572,address_point_or_object,,True,5270,-37.66801452636719,144.53997802734375,23.045579864736084,4824.001098754863,True,kept
node/12410663777,node,12410663777,-37.6650819,144.5401951,address_point_or_object,,True,4116,-37.66493225097656,144.54010009765625,18.623235849502787,5075.853130842552,True,kept
node/12410663778,node,12410663778,-37.6680443,144.5402344,address_point_or_object,,True,5270,-37.66801452636719,144.53997802734375,22.80700222568705,4803.729102398131,True,kept
node/12410663779,node,12410663779,-37.6676181,144.5404149,address_point_or_object,,True,4134,-37.66744613647461,144.54013061523438,31.49207393656932,4832.904600884681,True,kept
node/12410663780,node,12410663780,-37.6668489,144.5404275,address_point_or_object,,True,4136,-37.66654586791992,144.54029846191406,35.55840660251258,4902.1409925789085,True,kept
node/12410663781,node,12410663781,-37.6666366,144.5405314,address_point_or_object,,True,4136,-37.66654586791992,144.54029846191406,22.850970332309192,4916.305994040074,True,kept
node/12410663782,node,12410663782,-37.668115,144.5406687,address_point_or_object,,True,5286,-37.668155670166016,144.5408477783203,16.39803358375239,4774.973912223332,True,kept
node/12410663783,node,12410663783,-37.6630533,144.5408041,address_point_or_object,,True,3909,-37.663185119628906,144.54141235351562,55.51100174756963,5236.115415543765,True,kept
node/12410663784,node,12410663784,-37.6693364,144.5411957,address_point_or_object,,True,5223,-37.669246673583984,144.54103088378906,17.60635062772822,4637.787190098554,True,kept
node/12410663785,node,12410663785,-37.664473,144.5413592,address_point_or_object,,True,4076,-37.66497802734375,144.54107666015625,61.417115055682146,5076.507986645783,True,kept
node/12410663786,node,12410663786,-37.6643401,144.5413844,address_point_or_object,,True,4077,-37.66386032104492,144.54129028320312,53.98845938435324,5087.796414340206,True,kept
node/12410663787,node,12410663787,-37.6642164,144.5414079,address_point_or_object,,True,4077,-37.66386032104492,144.54129028320312,40.92538001837076,5098.318205902009,True,kept
node/12410663788,node,12410663788,-37.6637068,144.5414545,address_point_or_object,,True,4077,-37.66386032104492,144.54129028320312,22.36861961150825,5144.166153727967,True,kept
node/12410663789,node,12410663789,-37.6652374,144.5414903,address_point_or_object,,True,5486,-37.665191650390625,144.54168701171875,18.046684908703554,4998.723560357443,True,kept
node/12410663790,node,12410663790,-37.6639532,144.5415166,address_point_or_object,,True,4077,-37.66386032104492,144.54129028320312,22.439038265083752,5118.021213823031,True,kept
node/12410663791,node,12410663791,-37.6631409,144.5416128,address_point_or_object,,True,3909,-37.663185119628906,144.54141235351562,18.316394082000077,5190.444361324353,True,kept
node/12410663792,node,12410663792,-37.6624697,144.5417412,address_point_or_object,,True,3912,-37.662593841552734,144.54147338867188,27.318151718757402,5248.507627788628,True,kept
node/12410663793,node,12410663793,-37.6694437,144.5419881,address_point_or_object,,True,3854,-37.6693115234375,144.5420379638672,15.338677320695957,4587.235895491943,True,kept
node/12410663794,node,12410663794,-37.6644142,144.5419893,address_point_or_object,,True,5585,-37.665096282958984,144.5420379638672,75.96513330277101,5052.509926474234,True,kept
