node_id,lat,lon
878,-37.68123626708984,144.5731201171875
879,-37.682010650634766,144.57322692871094
880,-37.682743072509766,144.5733184814453
881,-37.68280029296875,144.57333374023438
882,-37.68267822265625,144.57485961914062
883,-37.6827507019043,144.57485961914062
884,-37.683448791503906,144.574951171875
887,-37.688194274902344,144.57278442382812
888,-37.6880989074707,144.57281494140625
889,-37.68741607666016,144.57293701171875
890,-37.68708038330078,144.572998046875
891,-37.68665313720703,144.5730743408203
892,-37.68626403808594,144.5730743408203
893,-37.68514251708984,144.5729522705078
894,-37.685035705566406,144.57293701171875
895,-37.6866455078125,144.57301330566406
896,-37.686546325683594,144.57220458984375
897,-37.686492919921875,144.57180786132812
898,-37.68648147583008,144.5717010498047
899,-37.6850471496582,144.57275390625
900,-37.68499374389648,144.57273864746094
901,-37.68438720703125,144.5726776123047
903,-37.68729782104492,144.57481384277344
904,-37.68724822998047,144.57481384277344
905,-37.685081481933594,144.5745391845703
906,-37.68425369262695,144.57444763183594
908,-37.68409729003906,144.57557678222656
909,-37.68425750732422,144.57354736328125
910,-37.68440246582031,144.5714111328125
912,-37.68769836425781,144.5686798095703
913,-37.68761444091797,144.56869506835938
914,-37.68610382080078,144.56898498535156
915,-37.685340881347656,144.56910705566406
916,-37.68525695800781,144.5703582763672
917,-37.68626403808594,144.5703582763672
918,-37.686763763427734,144.57034301757812
919,-37.68781280517578,144.57034301757812
920,-37.68790817260742,144.57034301757812
921,-37.686256408691406,144.57029724121094
922,-37.68611145019531,144.56907653808594
923,-37.68514633178711,144.57167053222656
924,-37.68523406982422,144.57164001464844
925,-37.6873664855957,144.5716094970703
926,-37.68793869018555,144.5714874267578
928,-37.68788528442383,144.57015991210938
929,-37.687957763671875,144.57012939453125
930,-37.688751220703125,144.56967163085938
931,-37.68880462646485,144.5696258544922
932,-37.68928909301758,144.5692901611328
933,-37.689414978027344,144.5691680908203
934,-37.68861770629883,144.56863403320312
935,-37.68860626220703,144.5684051513672
936,-37.688621520996094,144.5682373046875
943,-37.68379592895508,144.58090209960938
944,-37.68376541137695,144.58102416992188
945,-37.68368148803711,144.5818328857422
946,-37.683624267578125,144.5825653076172
949,-37.68333053588867,144.58279418945312
956,-37.68309783935547,144.5610809326172
958,-37.682884216308594,144.560546875
959,-37.68280792236328,144.56028747558594
960,-37.68276596069336,144.5599822998047
961,-37.68280029296875,144.55958557128906
962,-37.68284225463867,144.5594024658203
